"";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct"
"bunny bee";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";35;181,5;0,77;124,4;0,34;26;20;7;3;2;"0";"3";"0.115384615384615";"0.269230769230769";"0.0857142857142857";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";767;265;0,73;168,8;0,27;732;548;115;147;71;"12";"71";"0.200819672131148";"0.157103825136612";"0.0925684485006519";"0.169014084507042";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";194;251,2;0,65;161,7;0,38;173;149;29;36;36;"0";"9";"0.208092485549133";"0.167630057803468";"0.0463917525773196";"0";"Kay/O";560;248,2;0,72;160,5;0,31;480;413;232;76;72;"6";"40";"0.158333333333333";"0.483333333333333";"0.0714285714285714";"0.15";"Killjoy";141;223,9;0,7;151;0,28;108;103;28;12;13;"3";"21";"0.111111111111111";"0.259259259259259";"0.148936170212766";"0.142857142857143";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";1087;273,3;0,7;177,2;0,21;991;831;239;225;195;"14";"69";"0.227043390514632";"0.24117053481332";"0.0634774609015639";"0.202898550724638";"Reyna";21;216;0,71;145,7;0,26;16;17;2;4;4;"0";"1";"0.25";"0.125";"0.0476190476190476";"0";"Sage";17;225;0,41;130,2;0,46;14;16;4;3;4;"1";"4";"0.214285714285714";"0.285714285714286";"0.235294117647059";"0.25";"Skye";221;255,6;0,72;154,5;0,37;198;156;41;29;23;"2";"13";"0.146464646464646";"0.207070707070707";"0.0588235294117647";"0.153846153846154";"Sova";23;369;0,83;245,2;0,38;29;17;9;3;0;"0";"5";"0.103448275862069";"0.310344827586207";"0.217391304347826";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";168;267,9;0,7;172,7;0,35;156;120;21;32;27;"3";"11";"0.205128205128205";"0.134615384615385";"0.0654761904761905";"0.272727272727273"
"Brain Blast";"Astra";22;93;0,59;64;0,08;6;17;7;0;2;"0";"2";"0";"1.16666666666667";"0.0909090909090909";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";21;122;0,62;67;0,15;8;15;12;1;1;"0";"4";"0.125";"1.5";"0.19047619047619";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";20;139;0,75;92,3;0,1;9;12;8;1;1;"0";"1";"0.111111111111111";"0.888888888888889";"0.05";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Jennie Kim";"Astra";39;307,5;0,9;195,9;0,22;45;18;14;5;2;"2";"7";"0.111111111111111";"0.311111111111111";"0.179487179487179";"0.285714285714286";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";22;303;0,68;212,6;0,2;22;15;6;4;3;"1";"3";"0.181818181818182";"0.272727272727273";"0.136363636363636";"0.333333333333333";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";79;280,5;0,8;182,3;0,21;79;47;28;7;6;"5";"10";"0.0886075949367089";"0.354430379746835";"0.126582278481013";"0.5";"Viper";74;199;0,58;133,8;0,22;56;55;14;5;9;"1";"7";"0.0892857142857143";"0.25";"0.0945945945945946";"0.142857142857143";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Aebix";"Astra";17;291;0,76;171,7;0,25;19;12;3;1;1;"1";"4";"0.0526315789473684";"0.157894736842105";"0.235294117647059";"0.25";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";87;155,8;0,51;99;0,2;47;78;11;11;13;"1";"10";"0.234042553191489";"0.234042553191489";"0.114942528735632";"0.1";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";13;169;0,54;116,1;0,22;5;13;1;1;0;"0";"2";"0.2";"0.2";"0.153846153846154";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Aery";"Astra";130;216,8;0,72;136,8;0,22;100;94;45;10;8;"2";"14";"0.1";"0.45";"0.107692307692308";"0.142857142857143";"Breach";15;115;0,53;77,7;0,14;5;15;3;2;2;"0";"1";"0.4";"0.6";"0.0666666666666667";"0";"Brimstone";97;203,2;0,71;126,6;0,25;64;80;37;10;13;"1";"11";"0.15625";"0.578125";"0.11340206185567";"0.0909090909090909";"Chamber";240;247,5;0,68;154,6;0,29;205;186;39;49;36;"1";"14";"0.239024390243902";"0.190243902439024";"0.0583333333333333";"0.0714285714285714";"Cypher";21;144;0,62;94;0,06;10;20;6;1;5;"0";"1";"0.1";"0.6";"0.0476190476190476";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";215;254,7;0,69;157,9;0,2;187;164;42;54;39;"2";"15";"0.288770053475936";"0.224598930481283";"0.0697674418604651";"0.133333333333333";"Kay/O";66;177;0,58;115,8;0,24;34;62;24;9;11;"0";"5";"0.264705882352941";"0.705882352941177";"0.0757575757575758";"0";"Killjoy";78;206,3;0,67;139,8;0,3;53;56;17;11;7;"0";"11";"0.207547169811321";"0.320754716981132";"0.141025641025641";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";82;232,5;0,74;143,2;0,27;70;54;25;13;8;"2";"6";"0.185714285714286";"0.357142857142857";"0.0731707317073171";"0.333333333333333";"Phoenix";17;146;0,35;85,2;0,29;8;16;1;3;3;"0";"1";"0.375";"0.125";"0.0588235294117647";"0";"Raze";130;235;0,68;156,7;0,15;98;103;39;12;19;"0";"3";"0.122448979591837";"0.397959183673469";"0.0230769230769231";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";150;219,5;0,65;146,3;0,28;109;128;39;13;16;"2";"16";"0.119266055045872";"0.357798165137615";"0.106666666666667";"0.125";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";79;182,3;0,7;122,4;0,31;47;59;20;4;6;"0";"8";"0.0851063829787234";"0.425531914893617";"0.10126582278481";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Akame";"Astra";22;284;0,73;177,1;0,17;20;18;10;6;2;"1";"2";"0.3";"0.5";"0.0909090909090909";"0.5";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";919;239,6;0,7;152,2;0,26;793;650;128;163;120;"18";"114";"0.205548549810845";"0.16141235813367";"0.1240478781284";"0.157894736842105";"Cypher";20;126;0,55;82;0,17;9;15;1;0;1;"0";"1";"0";"0.111111111111111";"0.05";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";39;336;0,72;221,3;0,33;49;30;3;8;1;"1";"11";"0.163265306122449";"0.0612244897959184";"0.282051282051282";"0.0909090909090909";"Kay/O";53;276;0,87;170,7;0,22;50;31;33;10;5;"0";"1";"0.2";"0.66";"0.0188679245283019";"0";"Killjoy";20;117;0;68,7;0,1;8;17;3;0;2;"1";"2";"0";"0.375";"0.1";"0.5";"Neon";82;221;0,63;143,4;0,19;60;64;18;16;9;"1";"5";"0.266666666666667";"0.3";"0.0609756097560976";"0.2";"Omen";17;12;0,88;4,6;0;1;3;1;0;0;"0";"1";"0";"1";"0.0588235294117647";"0";"Phoenix";20;292;0,65;181,1;0,18;21;14;5;2;4;"0";"2";"0.0952380952380952";"0.238095238095238";"0.1";"0";"Raze";334;254,5;0,73;164,3;0,19;278;249;87;63;63;"2";"18";"0.226618705035971";"0.31294964028777";"0.0538922155688623";"0.111111111111111";"Reyna";17;128;0,59;76,2;0,19;8;16;5;0;4;"0";"3";"0";"0.625";"0.176470588235294";"0";"Sage";294;195,2;0,73;125;0,25;192;206;110;21;33;"2";"17";"0.109375";"0.572916666666667";"0.0578231292517007";"0.117647058823529";"Skye";18;92;0,39;64,1;0,17;6;16;4;1;1;"0";"4";"0.166666666666667";"0.666666666666667";"0.222222222222222";"0";"Sova";513;204;0,7;127,3;0,23;366;356;142;24;32;"6";"87";"0.0655737704918033";"0.387978142076503";"0.169590643274854";"0.0689655172413793";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"AL1VE";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";18;169;0,56;112,8;0,23;12;16;1;0;0;"1";"4";"0";"0.0833333333333333";"0.222222222222222";"0.25";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";34;179,5;0,56;119;0,1;17;32;10;3;8;"0";"1";"0.176470588235294";"0.588235294117647";"0.0294117647058824";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Alexa";"Astra";227;158,4;0,67;104,6;0,12;125;159;73;7;13;"3";"37";"0.056";"0.584";"0.162995594713656";"0.0810810810810811";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";65;145,7;0,58;92,8;0,05;38;51;8;6;13;"2";"4";"0.157894736842105";"0.210526315789474";"0.0615384615384615";"0.5";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";40;152,5;0,58;106,6;0,15;20;32;8;5;4;"0";"4";"0.25";"0.4";"0.1";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";278;167,4;0,68;112,6;0,11;167;208;84;10;19;"3";"35";"0.0598802395209581";"0.502994011976048";"0.12589928057554";"0.0857142857142857";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";57;203,7;0,68;138,9;0,08;36;49;13;3;6;"1";"8";"0.0833333333333333";"0.361111111111111";"0.140350877192982";"0.125";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";122;140,8;0,68;95,5;0,1;56;90;46;3;6;"2";"13";"0.0535714285714286";"0.821428571428571";"0.10655737704918";"0.153846153846154";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";118;145;0,62;87,6;0,08;57;93;28;4;13;"1";"22";"0.0701754385964912";"0.491228070175439";"0.186440677966102";"0.0454545454545455";"Viper";114;151;0,61;110,3;0,15;60;95;33;3;9;"1";"13";"0.05";"0.55";"0.114035087719298";"0.0769230769230769";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"always";"Astra";24;224;0,79;142,8;0,29;18;18;8;2;0;"0";"3";"0.111111111111111";"0.444444444444444";"0.125";"0";"Breach";17;297;0,82;184,1;0,27;19;11;5;1;2;"0";"0";"0.0526315789473684";"0.263157894736842";"0";"0";"Brimstone";150;176,8;0,62;112,5;0,23;91;113;43;12;7;"6";"24";"0.131868131868132";"0.472527472527473";"0.16";"0.25";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";20;206;0,85;141,2;0,28;14;12;9;1;2;"1";"2";"0.0714285714285714";"0.642857142857143";"0.1";"0.5";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";97;183,4;0,66;124,4;0,19;58;70;47;9;17;"1";"13";"0.155172413793103";"0.810344827586207";"0.134020618556701";"0.0769230769230769";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";261;188;0,7;121,6;0,23;189;185;61;19;22;"2";"38";"0.100529100529101";"0.322751322751323";"0.145593869731801";"0.0526315789473684";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";255;196,9;0,71;130,8;0,23;169;184;86;19;20;"4";"35";"0.112426035502959";"0.50887573964497";"0.137254901960784";"0.114285714285714";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Amber";"Astra";69;153;0,67;110,5;0,3;38;52;21;6;8;"1";"10";"0.157894736842105";"0.552631578947368";"0.144927536231884";"0.1";"Breach";54;140;0,57;94,3;0,3;25;42;8;3;8;"1";"8";"0.12";"0.32";"0.148148148148148";"0.125";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";22;210;0,77;138;0,23;15;15;4;4;3;"1";"3";"0.266666666666667";"0.266666666666667";"0.136363636363636";"0.333333333333333";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";276;217,6;0,68;135,4;0,31;210;212;86;21;27;"5";"25";"0.1";"0.40952380952381";"0.0905797101449275";"0.2";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";24;149;0,63;92,7;0,3;13;17;4;3;3;"0";"2";"0.230769230769231";"0.307692307692308";"0.0833333333333333";"0";"Sova";839;222;0,72;149,6;0,29;638;615;257;70;72;"8";"79";"0.109717868338558";"0.40282131661442";"0.0941597139451728";"0.10126582278481";"Viper";177;243,6;0,71;156;0,33;144;122;38;18;14;"4";"17";"0.125";"0.263888888888889";"0.096045197740113";"0.235294117647059";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"ann";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";35;205,5;0,66;125,2;0,32;26;27;6;4;4;"0";"3";"0.153846153846154";"0.230769230769231";"0.0857142857142857";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";29;78,5;0,38;58,1;0,27;7;28;6;0;8;"0";"1";"0";"0.857142857142857";"0.0344827586206897";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";15;272;0,67;166,3;0,3;14;13;1;2;2;"0";"1";"0.142857142857143";"0.0714285714285714";"0.0666666666666667";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";71;165,8;0,56;116,7;0,28;38;66;15;2;6;"2";"12";"0.0526315789473684";"0.394736842105263";"0.169014084507042";"0.166666666666667";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
